6094568.48704487	-2018527.32220804	-2596139.42386075	3605.70175297575	3994.41686836667	5346.88667149866	260
6770514.9446013	-919570.095422479	-1129334.20303728	1598.47834449247	4453.573375985	5931.13100732835	260
6906109.56368298	240062.023946067	411483.362400015	-517.364938104352	4560.0098203889	6046.15569183608	260
6489620.81829907	1402474.80391382	1947765.61051765	-2632.53300106028	4301.51808265659	5676.74196162995	260
5563371.29540516	2435627.88094719	3308566.10415213	-4512.8410315476	3703.84615290088	4857.50076935574	260
4208749.39475435	3275278.01468992	4404015.46578689	-6027.62941621149	2816.85061610709	3659.58918848742	260
2492410.95934457	3866947.22572131	5164603.02669742	-7082.88540925393	1688.78440780215	2148.15845684153	260
539223.479228605	4147149.48379053	5508664.066708	-7567.07890718197	402.317461458389	433.984839684836	260
-1445051.61182945	4083778.19641674	5396450.63506104	-7419.346785905	-907.283645230508	-1301.37795700164	260
-3294638.12721064	3688649.76602118	4846480.60923898	-6670.02638493821	-2130.00407943908	-2913.37499865937	260
-4911164.03839061	2970941.39071955	3875420.21919985	-5349.47362962367	-3202.63016353175	-4317.73507008602	260
-6096518.11252166	2016636.06029337	2593682.35266766	-3602.06945518094	-3995.29457087478	-5348.09106758009	260
-6771278.47397782	917750.156895972	1126977.548442	-1595.15541904016	-4453.79765484789	-5931.54706163972	260
-6906769.60018548	-239523.7451745	-410707.617100845	516.688299291771	-4559.63856761007	-6045.76175001398	260
-6489907.67498034	-1402456.58913292	-1947763.39648595	2632.37294361182	-4301.4288995037	-5676.59200270157	260
-5564486.234081	-2434930.97624459	-3307724.16399606	4511.61435575462	-3704.34492862141	-4857.99735719282	260
-4209362.12217267	-3275068.19831701	-4403766.71740319	6027.31502917316	-2817.12842226506	-3659.76153573574	260
-2492072.27427183	-3867011.44719499	-5164676.84647865	7083.16067214352	-1688.41635056151	-2147.57946016261	260
-538005.476213435	-4147103.27454324	-5508609.38548191	7567.325849535	-401.341909970602	-432.697305946914	260
1444659.52987669	-4083696.32670382	-5396425.0504149	7419.56878139148	907.160809803358	1301.32145779059	260
3294863.08862387	-3688634.37713311	-4846547.24901317	6669.94062838696	2130.04865138614	2913.47404426131	260
4909988.85392103	-2971444.89052894	-3876047.17614623	5350.79435360873	3202.13384812889	4317.13547275805	260
6432162.92017638	-1212678.30939817	-2261845.21500366	2776.46828519321	4392.99081936538	5526.56065134195	260
6882549.00687511	-48695.3304885167	-768502.521037481	706.4081262281	4589.74088597533	6000.55547639139	260
6786625.56090464	1116895.21867284	783718.659863997	-1419.18567399514	4424.82792259143	6002.00937862863	260
6145176.36011149	2208013.10391736	2292474.63915049	-3459.5659640866	3900.2434787806	5518.44822285452	260
5029748.31771692	3102658.7099517	3592623.22375504	-5193.37550747659	3078.61017393517	4607.26042598136	260
3518069.60495003	3760901.56004885	4616961.67643166	-6522.5920396946	2009.05078502545	3327.6699688948	260
1693704.29595201	4126623.08360006	5285874.8650537	-7346.23360904714	758.260043086868	1756.69889680144	260
-300716.598012831	4152635.21578463	5522671.95612716	-7568.09210144701	-574.117909448958	16.2837035814476	260
-2240011.43717424	3838684.58083255	5304339.72868427	-7163.01243974943	-1837.61630890769	-1696.67822932698	260
-4003647.99564979	3209092.19972689	4651985.9560984	-6171.28540867371	-2952.48267365972	-3271.75302940891	260
-5455070.25564357	2296866.1051165	3595897.19028016	-4652.25341275304	-3838.0038362528	-4598.62101602162	260
-6433619.1739219	1210576.02101873	2259283.92042254	-2772.80322430071	-4393.40169961543	-5527.6434588462	260
-6882906.43660693	47384.0865820766	766842.995200808	-704.061560409109	-4589.55702421761	-6000.68863078876	260
-6786922.35177333	-1116890.44304041	-783696.368610958	1419.04121305176	-4424.70214864124	-6001.84282348756	260
-6145650.29000137	-2207782.21776623	-2292187.73937251	3459.11752665028	-3900.2982619926	-5518.37173414655	260
-5030893.7964375	-3102148.43599919	-3591883.8881002	5192.34223033572	-3079.22969535428	-4607.76899283703	260
-3518097.41129485	-3760925.49916581	-4617013.81317526	6522.72198859022	-2008.93177331628	-3327.36734283883	260
-1693096.05762937	-4126646.90944126	-5285981.44038388	7346.49601101481	-757.671863788382	-1755.90234291834	260
302759.182185352	-4152277.04559855	-5522495.44564374	7568.24649819242	575.704947262311	-14.316122348827	260
2239391.54385252	-3838749.7459506	-5304443.88131017	7163.22845213947	1837.42670147976	1696.47133058391	260
4003157.06910493	-3209197.53479343	-4652077.22147432	6171.74876323223	2952.35658741565	3271.57715295158	260
5453228.36657689	-2298180.73126018	-3597370.66629749	4654.73934258094	3837.29470782553	4597.36072043338	260
6644467.60139085	-363140.884415898	-1918203.1683089	1899.16368297977	4655.65642548382	5680.86973335639	260
6863713.23562698	829381.938525026	-405238.201849211	-193.522685797363	4584.00604263019	6043.6691456434	260
6537791.78835119	1963633.03814628	1150365.47064869	-2287.66653178356	4148.37797276876	5930.4035842321	260
5679908.14253865	2948083.50728576	2625763.14880068	-4218.27697049973	3374.57948918084	5337.88379442193	260
4402910.60524118	3679035.98259788	3861715.31485488	-5773.57725121438	2352.51433520678	4336.22777100128	260
2761346.7028646	4132281.01172591	4810171.94791543	-6891.61936728224	1130.52731021731	2979.13409227301	260
864174.839994123	4256222.18171457	5382911.43643439	-7466.08540590319	-204.72299350061	1355.59385179459	260
-1130295.18671484	4024940.22244544	5511816.3933286	-7420.52750987911	-1538.09516882492	-399.533587786274	260
-2990920.9592249	3470616.41334005	5189085.74256822	-6768.1635552486	-2716.81415991295	-2084.56632477	260
-4630074.26959658	2620674.90873692	4434134.56562526	-5553.3802301917	-3686.7695285779	-3616.09850770908	260
-5889182.52574466	1544836.27061733	3300592.35752313	-3869.36580665632	-4354.63061750598	-4857.08831589933	260
-6645269.49494895	361354.096141886	1916099.66122569	-1896.1913090511	-4655.60622964562	-5681.61204248284	260
-6863935.37368334	-830065.705136463	404472.438767051	194.629700765693	-4583.70025759292	-6043.54941874792	260
-6538195.93462771	-1963574.85799123	-1150217.99399106	2287.3837945972	-4148.30021431524	-5930.1863072447	260
-5680625.01792484	-2947451.73238945	-2624873.87714937	4217.49124500636	-3375.07595444406	-5338.21078886097	260
-4403543.82657886	-3678864.73933204	-3861406.47710283	5773.19488521094	-2352.85115728685	-4336.38558653209	260
-2760977.52425178	-4132338.26141023	-4810340.54375716	6891.90912055935	-1130.10903941532	-2978.53451594582	260
-862894.855202607	-4256084.6448742	-5383047.18695838	7466.37317636067	205.766148718723	-1354.27464860971	260
1130453.95130701	-4025435.31370633	-5512579.33853751	7419.75106814773	1538.02399736724	399.530820617371	260
2990641.46817573	-3470732.69005313	-5189187.1542776	6768.24233073647	2716.72361164359	2084.45084610746	260
4628767.21936566	-2621469.6958311	-4434758.57930569	5554.75244250692	3686.26155108556	3615.14052099097	260
5887244.32888845	-1546846.22528205	-3302730.43329382	3872.6673180458	4354.08472992484	4855.50454222921	260
6726419.88293329	510117.277560624	-1567077.15737748	995.753322874625	4776.99486885733	5809.29631730255	260
6714860.46728103	1695006.7941684	-40785.7975871817	-1079.90793629951	4436.92020010128	6060.33982369086	260
6163423.12395775	2761988.97743676	1512337.64042727	-3104.26219764545	3737.83622927994	5832.93985185293	260
5119726.34540119	3602749.64880951	2939024.65590693	-4878.07704250142	2739.51684088353	5136.24805720629	260
3697203.26329799	4151393.20260044	4114893.63403672	-6239.1328681407	1541.37951059794	4045.20242356317	260
1956904.24092537	4380097.20601708	4982429.6522185	-7124.61743711108	201.353413543185	2615.43932051398	260
24573.3767749383	4252142.80211445	5454977.04848688	-7438.60165138617	-1177.44683392994	946.826672176055	260
-1917318.89896971	3770348.08561788	5476053.99764001	-7131.85657199484	-2461.73461220255	-804.527946576705	260
-3675949.05484902	2985901.80435716	5048006.53355405	-6248.6775834003	-3525.55479536882	-2463.88617025247	260
-5157886.16149768	1939553.36832173	4195329.80847174	-4832.94728276485	-4313.79219577372	-3942.65894620646	260
-6202945.11115463	733120.748322678	2991323.63855408	-3020.84546344052	-4741.03855324015	-5092.03821951561	260
-6726748.98725482	-511115.423482055	1565962.78623732	-994.132026263151	-4776.70845645466	-5809.56058689917	260
-6715178.63499948	-1695135.99844434	40770.2462238607	1079.93167881033	-4436.75752785007	-6060.09523086321	260
-6163804.23430525	-2761907.49137209	-1512184.92371937	3103.96757308111	-3737.8843510124	-5832.75423504642	260
-5120885.4405072	-3602248.66408988	-2938072.1194603	4876.94317822617	-2740.32950719637	-5136.72437787898	260
-3697229.34120431	-4151421.03004051	-4114935.94030625	6239.26622965186	-1541.28504617187	-4044.93820445163	260
-1956110.62731402	-4380075.12884615	-4982659.60901635	7124.97604701212	-200.628015433198	-2614.55640949334	260
-22447.3407216413	-4251620.34263364	-5455052.96559658	7438.78625726691	1179.10130732617	-944.780708329556	260
1916389.07618678	-3770389.75498992	-5475801.40168186	7132.42434258528	2461.65626235711	804.170493873402	260
3675974.90343162	-2985881.44672787	-5047920.7821766	6248.73328081726	3525.63810681501	2463.93385514597	260
5156147.98140872	-1941040.68140932	-4196514.26333538	4835.16985832429	4313.25366123321	3941.1382049511	260
6201529.42211307	-735288.681087559	-2993556.87983362	3024.15006054514	4740.88016570098	5090.58337518954	260
6676283.95398416	1386541.33866216	-1210514.88345837	88.8125548271907	4755.16592359537	5911.4397360224	260
6438171.88270416	2528461.64049641	323605.304058716	-1933.4084352273	4151.86344919313	6050.88396455838	260
5674007.77286181	3492620.38388482	1866827.8061973	-3847.71543813207	3202.51664114591	5709.36817367473	260
4471502.58221417	4164082.27138801	3239892.76754824	-5432.45666780105	2007.98069697675	4912.84216193627	260
2929124.15214448	4508491.62952866	4351002.46041519	-6577.98801603887	663.458789774303	3735.04169373939	260
1124540.88553349	4498029.39910784	5132585.2695276	-7214.67303734268	-756.818808831445	2238.26782826216	260
-804356.808780665	4113919.91990765	5501432.99115994	-7263.62992719427	-2137.09676433626	532.064146477258	260
-2658984.37683996	3391448.97231363	5414221.12239268	-6708.33333289094	-3332.18202687761	-1208.02070538524	260
-4276259.37943208	2401267.70322397	4887772.3579281	-5614.41625450559	-4241.94754108281	-2828.91915962245	260
-5573469.11141236	1182146.48405778	3937470.04140125	-4028.6243136077	-4819.32827139933	-4249.65075221015	260
-6389007.82113919	-118755.582151005	2669818.21611486	-2128.03105931734	-4989.15017763766	-5302.6124453693	260
-6676506.61874526	-1386649.10063642	1210511.92224218	-88.704101766197	-4755.02017198009	-5911.29820154228	260
-6438245.70130152	-2528105.03354239	-323184.11230969	1933.1003657269	-4152.12823930077	-6050.90420008965	260
-5674501.42319118	-3492353.61283607	-1866363.94054463	3847.31712797346	-3202.82383236415	-5709.31481183497	260
